dataset_name,run_label,seed,budget,coverage_target,frontier_set_size_llm,coverage_llm,point_risk_llm,frontier_set_size_reference,coverage_reference,point_risk_reference,set_size_gap_llm_minus_reference,coverage_gap_llm_minus_reference,risk_gap_llm_minus_reference
Fair affairs,minimax_fair_schema_budgetgrid,2,60,0.8,1.3833333333333333,0.8666666666666667,0.2833333333333333,1.3583333333333334,0.85,0.3,0.02499999999999991,0.01666666666666672,-0.016666666666666663
Fair affairs,minimax_fair_schema_budgetgrid,2,60,0.9,2.0,1.0,0.2583333333333333,1.7083333333333333,0.9583333333333334,0.3,0.29166666666666674,0.04166666666666663,-0.041666666666666685
Fair affairs,minimax_fair_schema_budgetgrid,2,80,0.8,2.0,1.0,0.25,1.36,0.83,0.31,0.6399999999999999,0.17000000000000004,-0.06
Fair affairs,minimax_fair_schema_budgetgrid,2,80,0.9,2.0,1.0,0.25,1.5,0.88,0.39,0.5,0.12,-0.14
Fair affairs,minimax_fair_schema_budgetgrid,2,100,0.8,2.0,1.0,0.25,1.3875,0.85,0.35,0.6125,0.15000000000000002,-0.09999999999999998
Fair affairs,minimax_fair_schema_budgetgrid,2,100,0.9,2.0,1.0,0.25,1.625,0.95,0.35,0.375,0.050000000000000044,-0.09999999999999998
Fair affairs,minimax_fair_schema_budgetgrid,2,120,0.8,1.3666666666666667,0.8666666666666667,0.25,1.4166666666666667,0.8333333333333334,0.3833333333333333,-0.050000000000000044,0.033333333333333326,-0.1333333333333333
Fair affairs,minimax_fair_schema_budgetgrid,2,120,0.9,2.0,1.0,0.25,1.65,0.9333333333333332,0.3833333333333333,0.3500000000000001,0.06666666666666676,-0.1333333333333333
Fair affairs,minimax_fair_schema_budgetgrid,2,140,0.8,1.275,0.825,0.275,1.55,0.8,0.375,-0.27500000000000013,0.02499999999999991,-0.09999999999999998
Fair affairs,minimax_fair_schema_budgetgrid,2,140,0.9,2.0,1.0,0.25,1.75,0.925,0.375,0.25,0.07499999999999996,-0.125
Fair affairs,minimax_fair_schema_budgetgrid,3,30,0.8,2.0,1.0,0.2866666666666666,1.7666666666666666,0.9533333333333334,0.3266666666666666,0.2333333333333334,0.046666666666666634,-0.03999999999999998
Fair affairs,minimax_fair_schema_budgetgrid,3,40,0.8,2.0,1.0,0.2785714285714286,1.4285714285714286,0.8642857142857143,0.3571428571428571,0.5714285714285714,0.13571428571428568,-0.07857142857142851
Fair affairs,minimax_fair_schema_budgetgrid,3,40,0.9,2.0,1.0,0.2785714285714286,1.7214285714285715,0.9571428571428572,0.3571428571428571,0.27857142857142847,0.042857142857142816,-0.07857142857142851
Fair affairs,minimax_fair_schema_budgetgrid,3,60,0.8,2.0,1.0,0.2583333333333333,1.4,0.8833333333333333,0.3249999999999999,0.6000000000000001,0.1166666666666667,-0.0666666666666666
Fair affairs,minimax_fair_schema_budgetgrid,3,60,0.9,2.0,1.0,0.2583333333333333,1.875,1.0,0.2666666666666667,0.125,0.0,-0.008333333333333415
Fair affairs,minimax_fair_schema_budgetgrid,3,80,0.8,1.38,0.84,0.31,1.29,0.8,0.3299999999999999,0.08999999999999986,0.039999999999999925,-0.019999999999999907
Fair affairs,minimax_fair_schema_budgetgrid,3,80,0.9,2.0,1.0,0.3,1.61,0.9,0.3399999999999999,0.3899999999999999,0.09999999999999998,-0.039999999999999925
Fair affairs,minimax_fair_schema_budgetgrid,3,100,0.8,1.325,0.8,0.3249999999999999,1.375,0.875,0.3249999999999999,-0.050000000000000044,-0.07499999999999996,0.0
Fair affairs,minimax_fair_schema_budgetgrid,3,100,0.9,2.0,1.0,0.3125,1.6375,0.925,0.3249999999999999,0.36250000000000004,0.07499999999999996,-0.0124999999999999
Fair affairs,minimax_fair_schema_budgetgrid,3,120,0.9,2.0,1.0,0.3333333333333333,1.7166666666666666,0.9333333333333332,0.2666666666666667,0.28333333333333344,0.06666666666666676,0.0666666666666666
Fair affairs,minimax_fair_schema_budgetgrid,3,140,0.8,1.325,0.8,0.35,1.35,0.8,0.35,-0.025000000000000133,0.0,0.0
Fair affairs,minimax_fair_schema_budgetgrid,3,140,0.9,2.0,1.0,0.35,1.575,0.925,0.4,0.42500000000000004,0.07499999999999996,-0.050000000000000044
Fair affairs,minimax_fair_schema_budgetgrid,4,30,0.8,1.2933333333333332,0.7933333333333333,0.2933333333333333,1.2866666666666666,0.8266666666666667,0.3399999999999999,0.006666666666666599,-0.033333333333333326,-0.046666666666666634
Fair affairs,minimax_fair_schema_budgetgrid,4,40,0.8,2.0,1.0,0.3,1.3,0.8428571428571429,0.3285714285714286,0.7,0.15714285714285714,-0.028571428571428636
Fair affairs,minimax_fair_schema_budgetgrid,4,40,0.9,2.0,1.0,0.3,1.5642857142857145,0.9071428571428573,0.2928571428571428,0.4357142857142855,0.09285714285714275,0.007142857142857173
Fair affairs,minimax_fair_schema_budgetgrid,4,60,0.8,1.375,0.8166666666666667,0.3166666666666666,1.45,0.875,0.35,-0.07499999999999996,-0.05833333333333335,-0.03333333333333338
Fair affairs,minimax_fair_schema_budgetgrid,4,60,0.9,2.0,1.0,0.3166666666666666,1.8166666666666669,0.975,0.3166666666666666,0.18333333333333313,0.025000000000000022,0.0
Fair affairs,minimax_fair_schema_budgetgrid,4,80,0.8,1.33,0.78,0.3199999999999999,1.14,0.79,0.28,0.19000000000000017,-0.010000000000000009,0.03999999999999987
Fair affairs,minimax_fair_schema_budgetgrid,4,80,0.9,2.0,1.0,0.326530612244898,1.58,0.89,0.28,0.41999999999999993,0.10999999999999999,0.04653061224489796
Fair affairs,minimax_fair_schema_budgetgrid,4,100,0.8,1.3125,0.8,0.275,1.2625,0.85,0.3,0.050000000000000044,-0.04999999999999993,-0.024999999999999967
Fair affairs,minimax_fair_schema_budgetgrid,4,100,0.9,2.0,1.0,0.2875,1.4375,0.875,0.2624999999999999,0.5625,0.125,0.025000000000000078
Fair affairs,minimax_fair_schema_budgetgrid,4,120,0.8,1.3833333333333333,0.8333333333333334,0.3,1.2333333333333334,0.7833333333333333,0.3166666666666666,0.1499999999999999,0.050000000000000044,-0.016666666666666607
Fair affairs,minimax_fair_schema_budgetgrid,4,120,0.9,2.0,1.0,0.3166666666666666,1.4333333333333331,0.8833333333333333,0.3,0.5666666666666669,0.1166666666666667,0.016666666666666607
Fair affairs,minimax_fair_schema_budgetgrid,4,140,0.8,2.0,1.0,0.35,1.35,0.8,0.4,0.6499999999999999,0.19999999999999996,-0.050000000000000044
Fair affairs,minimax_fair_schema_budgetgrid,4,140,0.9,2.0,1.0,0.35,1.6,0.875,0.4,0.3999999999999999,0.125,-0.050000000000000044
Fair affairs,minimax_fair_schema_budgetgrid,5,30,0.8,2.0,1.0,0.2733333333333333,1.8733333333333333,0.94,0.4666666666666667,0.1266666666666667,0.06000000000000005,-0.19333333333333336
Fair affairs,minimax_fair_schema_budgetgrid,5,40,0.8,2.0,1.0,0.2714285714285714,1.3,0.8,0.2785714285714286,0.7,0.19999999999999996,-0.007142857142857173
Fair affairs,minimax_fair_schema_budgetgrid,5,40,0.9,2.0,1.0,0.2714285714285714,1.5214285714285714,0.8928571428571429,0.3071428571428571,0.47857142857142865,0.1071428571428571,-0.0357142857142857
Fair affairs,minimax_fair_schema_budgetgrid,5,60,0.8,1.225,0.775,0.2916666666666666,1.175,0.8083333333333333,0.275,0.050000000000000044,-0.033333333333333326,0.016666666666666552
Fair affairs,minimax_fair_schema_budgetgrid,5,60,0.9,2.0,1.0,0.275,1.65,0.9166666666666666,0.35,0.3500000000000001,0.08333333333333337,-0.07499999999999996
Fair affairs,minimax_fair_schema_budgetgrid,5,80,0.8,2.0,1.0,0.28,1.26,0.85,0.26,0.74,0.15000000000000002,0.020000000000000018
Fair affairs,minimax_fair_schema_budgetgrid,5,80,0.9,2.0,1.0,0.28,1.48,0.88,0.26,0.52,0.12,0.020000000000000018
Fair affairs,minimax_fair_schema_budgetgrid,5,100,0.8,1.294871794871795,0.8076923076923077,0.2948717948717948,1.225,0.8375,0.2624999999999999,0.06987179487179485,-0.029807692307692313,0.03237179487179492
Fair affairs,minimax_fair_schema_budgetgrid,5,100,0.9,2.0,1.0,0.275,1.7625,0.9125,0.3125,0.23750000000000004,0.08750000000000002,-0.03749999999999998
Fair affairs,minimax_fair_schema_budgetgrid,5,120,0.8,1.3166666666666669,0.8333333333333334,0.2333333333333332,1.1666666666666667,0.8833333333333333,0.1666666666666666,0.15000000000000013,-0.04999999999999993,0.0666666666666666
Fair affairs,minimax_fair_schema_budgetgrid,5,120,0.9,2.0,1.0,0.2333333333333332,1.3666666666666667,0.9166666666666666,0.1666666666666666,0.6333333333333333,0.08333333333333337,0.0666666666666666
Fair affairs,minimax_fair_schema_budgetgrid,5,140,0.8,1.3421052631578947,0.7894736842105263,0.3157894736842105,1.175,0.85,0.1999999999999999,0.16710526315789465,-0.06052631578947365,0.11578947368421061
Fair affairs,minimax_fair_schema_budgetgrid,5,140,0.9,2.0,1.0,0.2249999999999999,1.65,0.95,0.1999999999999999,0.3500000000000001,0.050000000000000044,0.024999999999999994
Fair affairs,minimax_fair_schema_budgetgrid,6,30,0.8,2.0,1.0,0.3,1.64,0.86,0.4466666666666666,0.3600000000000001,0.14,-0.1466666666666666
Fair affairs,minimax_fair_schema_budgetgrid,6,40,0.8,2.0,1.0,0.2928571428571428,1.792857142857143,0.8857142857142857,0.3785714285714285,0.20714285714285707,0.11428571428571432,-0.08571428571428569
Fair affairs,minimax_fair_schema_budgetgrid,6,40,0.9,2.0,1.0,0.2928571428571428,1.8357142857142856,0.9571428571428572,0.4071428571428571,0.16428571428571437,0.042857142857142816,-0.11428571428571427
Fair affairs,minimax_fair_schema_budgetgrid,6,60,0.8,2.0,1.0,0.3083333333333333,1.3833333333333333,0.825,0.3416666666666667,0.6166666666666667,0.17500000000000004,-0.03333333333333338
Fair affairs,minimax_fair_schema_budgetgrid,6,60,0.9,2.0,1.0,0.3083333333333333,1.875,0.9833333333333332,0.2833333333333333,0.125,0.01666666666666683,0.024999999999999967
Fair affairs,minimax_fair_schema_budgetgrid,6,80,0.8,1.28,0.77,0.3299999999999999,1.04,0.77,0.25,0.24,0.0,0.0799999999999999
Fair affairs,minimax_fair_schema_budgetgrid,6,80,0.9,2.0,1.0,0.31,1.43,0.92,0.25,0.5700000000000001,0.07999999999999996,0.06
Fair affairs,minimax_fair_schema_budgetgrid,6,100,0.8,1.2875,0.775,0.3125,1.1125,0.8125,0.2249999999999999,0.17500000000000004,-0.03749999999999998,0.0875000000000001
Fair affairs,minimax_fair_schema_budgetgrid,6,100,0.9,2.0,1.0,0.3125,1.375,0.8875,0.25,0.625,0.11250000000000004,0.0625
Fair affairs,minimax_fair_schema_budgetgrid,6,120,0.8,2.0,1.0,0.3,1.1666666666666667,0.8166666666666667,0.2666666666666667,0.8333333333333333,0.18333333333333335,0.03333333333333327
Fair affairs,minimax_fair_schema_budgetgrid,6,120,0.9,2.0,1.0,0.3,1.35,0.8833333333333333,0.2666666666666667,0.6499999999999999,0.1166666666666667,0.03333333333333327
Fair affairs,minimax_fair_schema_budgetgrid,6,140,0.8,1.275,0.775,0.35,1.125,0.8,0.25,0.1499999999999999,-0.025000000000000022,0.09999999999999998
Fair affairs,minimax_fair_schema_budgetgrid,6,140,0.9,2.0,1.0,0.275,1.4,0.875,0.25,0.6000000000000001,0.125,0.025000000000000022
Fair affairs,minimax_fair_schema_budgetgrid,7,30,0.8,1.346666666666667,0.8266666666666667,0.3266666666666666,1.5266666666666666,0.9133333333333332,0.2933333333333333,-0.17999999999999972,-0.08666666666666656,0.033333333333333326
Fair affairs,minimax_fair_schema_budgetgrid,7,40,0.8,1.3071428571428572,0.8,0.3214285714285714,1.6642857142857144,0.9142857142857144,0.3571428571428571,-0.3571428571428572,-0.11428571428571432,-0.0357142857142857
Fair affairs,minimax_fair_schema_budgetgrid,7,40,0.9,2.0,1.0,0.3142857142857143,1.6642857142857144,0.9,0.4857142857142857,0.33571428571428563,0.09999999999999998,-0.17142857142857143
Fair affairs,minimax_fair_schema_budgetgrid,7,60,0.8,1.325,0.8083333333333333,0.3083333333333333,1.45,0.875,0.35,-0.125,-0.06666666666666665,-0.041666666666666685
Fair affairs,minimax_fair_schema_budgetgrid,7,60,0.9,2.0,1.0,0.3,1.8333333333333333,0.975,0.2583333333333333,0.16666666666666674,0.025000000000000022,0.041666666666666685
Fair affairs,minimax_fair_schema_budgetgrid,7,80,0.8,1.35,0.83,0.3,1.14,0.83,0.24,0.2100000000000002,0.0,0.06
Fair affairs,minimax_fair_schema_budgetgrid,7,80,0.9,2.0,1.0,0.29,1.28,0.89,0.24,0.72,0.10999999999999999,0.04999999999999999
Fair affairs,minimax_fair_schema_budgetgrid,7,100,0.8,2.0,1.0,0.3,1.275,0.825,0.3125,0.7250000000000001,0.17500000000000004,-0.012500000000000011
Fair affairs,minimax_fair_schema_budgetgrid,7,100,0.9,2.0,1.0,0.3,1.6125,0.9125,0.3125,0.38749999999999996,0.08750000000000002,-0.012500000000000011
Fair affairs,minimax_fair_schema_budgetgrid,7,120,0.8,2.0,1.0,0.2333333333333332,1.2833333333333334,0.9,0.2166666666666666,0.7166666666666666,0.09999999999999998,0.016666666666666607
Fair affairs,minimax_fair_schema_budgetgrid,7,120,0.9,2.0,1.0,0.2333333333333332,1.3833333333333333,0.8833333333333333,0.2333333333333332,0.6166666666666667,0.1166666666666667,0.0
Fair affairs,minimax_fair_schema_budgetgrid,7,140,0.8,1.25,0.775,0.275,1.125,0.9,0.125,0.125,-0.125,0.15000000000000002
Fair affairs,minimax_fair_schema_budgetgrid,7,140,0.9,2.0,1.0,0.2249999999999999,1.6,0.95,0.125,0.3999999999999999,0.050000000000000044,0.0999999999999999
Fair affairs,minimax_fair_schema_budgetgrid,8,30,0.8,2.0,1.0,0.3066666666666666,1.4733333333333334,0.84,0.3133333333333333,0.5266666666666666,0.16000000000000003,-0.00666666666666671
Fair affairs,minimax_fair_schema_budgetgrid,8,40,0.8,1.2571428571428571,0.7785714285714286,0.3,1.4285714285714286,0.8357142857142857,0.3928571428571429,-0.17142857142857149,-0.05714285714285716,-0.09285714285714292
Fair affairs,minimax_fair_schema_budgetgrid,8,40,0.9,2.0,1.0,0.3,1.6357142857142857,0.8928571428571429,0.3928571428571429,0.3642857142857143,0.1071428571428571,-0.09285714285714292
Fair affairs,minimax_fair_schema_budgetgrid,8,60,0.8,2.0,1.0,0.3,1.3333333333333333,0.8416666666666667,0.3416666666666667,0.6666666666666667,0.15833333333333333,-0.041666666666666685
Fair affairs,minimax_fair_schema_budgetgrid,8,60,0.9,2.0,1.0,0.3,1.775,0.9833333333333332,0.3416666666666667,0.2250000000000001,0.01666666666666683,-0.041666666666666685
Fair affairs,minimax_fair_schema_budgetgrid,8,80,0.8,2.0,1.0,0.3299999999999999,1.26,0.83,0.36,0.74,0.17000000000000004,-0.030000000000000082
Fair affairs,minimax_fair_schema_budgetgrid,8,80,0.9,2.0,1.0,0.3299999999999999,1.62,0.92,0.36,0.3799999999999999,0.07999999999999996,-0.030000000000000082
Fair affairs,minimax_fair_schema_budgetgrid,8,100,0.9,2.0,1.0,0.2875,1.5625,0.875,0.3625,0.4375,0.125,-0.07500000000000001
Fair affairs,minimax_fair_schema_budgetgrid,8,120,0.8,1.3166666666666669,0.8,0.3166666666666666,1.1333333333333333,0.8166666666666667,0.2666666666666667,0.18333333333333357,-0.016666666666666607,0.04999999999999988
Fair affairs,minimax_fair_schema_budgetgrid,8,120,0.9,2.0,1.0,0.3166666666666666,1.6,0.95,0.2833333333333333,0.3999999999999999,0.050000000000000044,0.03333333333333327
Fair affairs,minimax_fair_schema_budgetgrid,8,140,0.8,1.425,0.8,0.35,1.15,0.825,0.275,0.27500000000000013,-0.02499999999999991,0.07499999999999996
Fair affairs,minimax_fair_schema_budgetgrid,8,140,0.9,2.0,1.0,0.35,1.475,0.925,0.275,0.5249999999999999,0.07499999999999996,0.07499999999999996
Fair affairs,minimax_fair_schema_budgetgrid,9,30,0.8,2.0,1.0,0.3199999999999999,1.66,0.9333333333333332,0.4133333333333333,0.3400000000000001,0.06666666666666676,-0.09333333333333338
Fair affairs,minimax_fair_schema_budgetgrid,9,40,0.8,1.2571428571428571,0.7714285714285715,0.3142857142857143,1.5142857142857142,0.8571428571428571,0.3928571428571429,-0.2571428571428571,-0.08571428571428563,-0.07857142857142863
Fair affairs,minimax_fair_schema_budgetgrid,9,40,0.9,2.0,1.0,0.3142857142857143,1.6857142857142855,0.9071428571428573,0.3928571428571429,0.3142857142857145,0.09285714285714275,-0.07857142857142863
Fair affairs,minimax_fair_schema_budgetgrid,9,60,0.8,2.0,1.0,0.3083333333333333,1.3166666666666669,0.8083333333333333,0.3666666666666667,0.6833333333333331,0.19166666666666665,-0.058333333333333404
Fair affairs,minimax_fair_schema_budgetgrid,9,60,0.9,2.0,1.0,0.3083333333333333,1.7083333333333333,0.9166666666666666,0.3333333333333333,0.29166666666666674,0.08333333333333337,-0.025000000000000022
Fair affairs,minimax_fair_schema_budgetgrid,9,80,0.8,2.0,1.0,0.27,1.21,0.84,0.28,0.79,0.16000000000000003,-0.010000000000000009
Fair affairs,minimax_fair_schema_budgetgrid,9,80,0.9,2.0,1.0,0.27,1.65,0.92,0.28,0.3500000000000001,0.07999999999999996,-0.010000000000000009
Fair affairs,minimax_fair_schema_budgetgrid,9,100,0.8,2.0,1.0,0.275,1.1625,0.825,0.275,0.8374999999999999,0.17500000000000004,0.0
Fair affairs,minimax_fair_schema_budgetgrid,9,100,0.9,2.0,1.0,0.275,1.5875,0.9125,0.275,0.4125000000000001,0.08750000000000002,0.0
Fair affairs,minimax_fair_schema_budgetgrid,9,120,0.8,1.2833333333333334,0.8,0.2833333333333333,1.15,0.8333333333333334,0.2333333333333332,0.13333333333333353,-0.033333333333333326,0.05000000000000013
Fair affairs,minimax_fair_schema_budgetgrid,9,140,0.8,1.236842105263158,0.8157894736842105,0.2894736842105263,1.175,0.825,0.2249999999999999,0.06184210526315792,-0.009210526315789447,0.06447368421052643
Fair affairs,minimax_fair_schema_budgetgrid,9,140,0.9,2.0,1.0,0.275,1.325,0.9,0.275,0.675,0.09999999999999998,0.0
Fair affairs,minimax_fair_schema_budgetgrid,10,30,0.8,2.0,1.0,0.2866666666666666,1.64,0.9,0.3066666666666666,0.3600000000000001,0.09999999999999998,-0.019999999999999962
Fair affairs,minimax_fair_schema_budgetgrid,10,40,0.8,2.0,1.0,0.2785714285714286,1.4142857142857144,0.8357142857142857,0.2785714285714286,0.5857142857142856,0.16428571428571426,0.0
Fair affairs,minimax_fair_schema_budgetgrid,10,40,0.9,2.0,1.0,0.2785714285714286,1.8357142857142856,0.9714285714285714,0.2785714285714286,0.16428571428571437,0.02857142857142858,0.0
Fair affairs,minimax_fair_schema_budgetgrid,10,60,0.8,2.0,1.0,0.2666666666666667,1.45,0.9,0.2333333333333332,0.55,0.09999999999999998,0.03333333333333352
Fair affairs,minimax_fair_schema_budgetgrid,10,60,0.9,2.0,1.0,0.2666666666666667,1.6833333333333331,0.9583333333333334,0.2333333333333332,0.3166666666666669,0.04166666666666663,0.03333333333333352
Fair affairs,minimax_fair_schema_budgetgrid,10,80,0.8,1.35,0.85,0.3,1.42,0.9,0.3,-0.06999999999999984,-0.050000000000000044,0.0
Fair affairs,minimax_fair_schema_budgetgrid,10,80,0.9,2.0,1.0,0.27,1.62,0.95,0.24,0.3799999999999999,0.050000000000000044,0.030000000000000027
Fair affairs,minimax_fair_schema_budgetgrid,10,100,0.8,1.3625,0.85,0.3125,1.175,0.825,0.25,0.1875,0.025000000000000022,0.0625
Fair affairs,minimax_fair_schema_budgetgrid,10,100,0.9,2.0,1.0,0.2875,1.6,0.925,0.2624999999999999,0.3999999999999999,0.07499999999999996,0.025000000000000078
Fair affairs,minimax_fair_schema_budgetgrid,10,120,0.8,2.0,1.0,0.2666666666666667,1.1,0.8,0.2666666666666667,0.8999999999999999,0.19999999999999996,0.0
Fair affairs,minimax_fair_schema_budgetgrid,10,120,0.9,2.0,1.0,0.2666666666666667,1.5333333333333334,0.95,0.3,0.46666666666666656,0.050000000000000044,-0.03333333333333327
Fair affairs,minimax_fair_schema_budgetgrid,10,140,0.8,2.0,1.0,0.2249999999999999,1.15,0.875,0.25,0.8500000000000001,0.125,-0.025000000000000105
Fair affairs,minimax_fair_schema_budgetgrid,10,140,0.9,2.0,1.0,0.2249999999999999,1.675,1.0,0.275,0.32499999999999996,0.0,-0.05000000000000013
RAND HIE visits,minimax_randhie_schema_budgetgrid,1,30,0.8,1.88,0.9866666666666668,0.3133333333333333,1.5,0.8066666666666666,0.3666666666666667,0.3799999999999999,0.18000000000000016,-0.0533333333333334
RAND HIE visits,minimax_randhie_schema_budgetgrid,1,40,0.8,1.4785714285714286,0.85,0.35,1.5357142857142858,0.7928571428571428,0.4428571428571428,-0.05714285714285716,0.05714285714285716,-0.0928571428571428
RAND HIE visits,minimax_randhie_schema_budgetgrid,1,40,0.9,1.871428571428572,0.9857142857142858,0.3142857142857143,1.7142857142857142,0.8714285714285714,0.3785714285714285,0.15714285714285792,0.11428571428571432,-0.06428571428571422
RAND HIE visits,minimax_randhie_schema_budgetgrid,1,60,0.8,1.4916666666666667,0.85,0.3583333333333333,1.475,0.8083333333333333,0.3666666666666667,0.016666666666666607,0.04166666666666663,-0.008333333333333415
RAND HIE visits,minimax_randhie_schema_budgetgrid,1,60,0.9,1.8583333333333327,0.9916666666666668,0.3,1.875,0.9333333333333332,0.3666666666666667,-0.016666666666667274,0.05833333333333357,-0.06666666666666671
RAND HIE visits,minimax_randhie_schema_budgetgrid,1,80,0.8,1.52,0.84,0.36,1.43,0.8,0.35,0.09000000000000008,0.039999999999999925,0.010000000000000009
RAND HIE visits,minimax_randhie_schema_budgetgrid,1,80,0.9,1.84,0.99,0.29,1.81,0.92,0.35,0.030000000000000027,0.06999999999999995,-0.06
RAND HIE visits,minimax_randhie_schema_budgetgrid,1,100,0.8,1.5125,0.8625,0.3125,1.5875,0.8875,0.3125,-0.07499999999999996,-0.02499999999999991,0.0
RAND HIE visits,minimax_randhie_schema_budgetgrid,1,100,0.9,1.6625,0.9875,0.2624999999999999,1.7875,0.9125,0.2875,-0.125,0.07500000000000007,-0.025000000000000078
RAND HIE visits,minimax_randhie_schema_budgetgrid,1,120,0.8,1.5,0.85,0.3166666666666666,1.4333333333333331,0.85,0.3166666666666666,0.06666666666666687,0.0,0.0
RAND HIE visits,minimax_randhie_schema_budgetgrid,1,120,0.9,1.65,0.9833333333333332,0.25,1.6166666666666667,0.9,0.3166666666666666,0.033333333333333215,0.08333333333333315,-0.0666666666666666
RAND HIE visits,minimax_randhie_schema_budgetgrid,1,140,0.8,1.575,0.975,0.2249999999999999,1.5,0.85,0.25,0.07499999999999996,0.125,-0.025000000000000105
RAND HIE visits,minimax_randhie_schema_budgetgrid,1,140,0.9,1.575,0.975,0.2249999999999999,1.875,0.95,0.25,-0.30000000000000004,0.025000000000000022,-0.025000000000000105
RAND HIE visits,minimax_randhie_schema_budgetgrid,2,30,0.8,1.46,0.8466666666666667,0.3199999999999999,1.3533333333333333,0.8333333333333334,0.3199999999999999,0.10666666666666669,0.013333333333333308,0.0
RAND HIE visits,minimax_randhie_schema_budgetgrid,2,40,0.8,1.6571428571428573,0.9428571428571428,0.2857142857142857,1.4,0.8,0.35,0.25714285714285734,0.1428571428571428,-0.06428571428571428
RAND HIE visits,minimax_randhie_schema_budgetgrid,2,40,0.9,1.8857142857142857,0.9785714285714284,0.2857142857142857,1.8857142857142857,0.9642857142857144,0.4142857142857142,0.0,0.014285714285714013,-0.1285714285714285
RAND HIE visits,minimax_randhie_schema_budgetgrid,2,60,0.8,1.45,0.825,0.3,1.7083333333333333,0.9166666666666666,0.3166666666666666,-0.2583333333333333,-0.09166666666666667,-0.016666666666666607
RAND HIE visits,minimax_randhie_schema_budgetgrid,2,60,0.9,1.775,0.9416666666666668,0.2916666666666666,1.95,0.9833333333333332,0.3166666666666666,-0.17500000000000004,-0.04166666666666641,-0.025000000000000022
RAND HIE visits,minimax_randhie_schema_budgetgrid,2,80,0.8,1.42,0.81,0.29,1.24,0.8,0.3,0.17999999999999994,0.010000000000000009,-0.010000000000000009
RAND HIE visits,minimax_randhie_schema_budgetgrid,2,80,0.9,1.65,0.92,0.26,1.5,0.87,0.3399999999999999,0.1499999999999999,0.050000000000000044,-0.0799999999999999
RAND HIE visits,minimax_randhie_schema_budgetgrid,2,100,0.8,1.45,0.8,0.3125,1.275,0.775,0.35,0.17500000000000004,0.025000000000000022,-0.03749999999999998
RAND HIE visits,minimax_randhie_schema_budgetgrid,2,100,0.9,1.7,0.9125,0.3,1.75,0.9,0.375,-0.050000000000000044,0.012499999999999956,-0.07500000000000001
RAND HIE visits,minimax_randhie_schema_budgetgrid,2,140,0.8,1.0,0.775,0.2249999999999999,1.275,0.775,0.375,-0.2749999999999999,0.0,-0.1500000000000001
RAND HIE visits,minimax_randhie_schema_budgetgrid,2,140,0.9,1.625,0.925,0.2249999999999999,1.65,0.9,0.35,-0.02499999999999991,0.025000000000000022,-0.12500000000000008
RAND HIE visits,minimax_randhie_schema_budgetgrid,3,30,0.8,1.6733333333333331,0.9466666666666668,0.3266666666666666,1.92,0.98,0.36,-0.2466666666666668,-0.033333333333333215,-0.03333333333333338
RAND HIE visits,minimax_randhie_schema_budgetgrid,3,40,0.8,1.7642857142857142,0.95,0.3214285714285714,1.5357142857142858,0.8428571428571429,0.3928571428571429,0.22857142857142843,0.1071428571428571,-0.07142857142857151
RAND HIE visits,minimax_randhie_schema_budgetgrid,3,40,0.9,1.95,0.9785714285714284,0.35,1.8928571428571428,0.9785714285714284,0.4071428571428571,0.05714285714285716,0.0,-0.057142857142857106
RAND HIE visits,minimax_randhie_schema_budgetgrid,3,60,0.8,1.475,0.8333333333333334,0.3666666666666667,1.4083333333333334,0.8,0.375,0.06666666666666665,0.033333333333333326,-0.008333333333333304
RAND HIE visits,minimax_randhie_schema_budgetgrid,3,60,0.9,1.9416666666666669,0.975,0.3666666666666667,1.5833333333333333,0.8916666666666667,0.375,0.3583333333333336,0.08333333333333326,-0.008333333333333304
RAND HIE visits,minimax_randhie_schema_budgetgrid,3,80,0.9,1.68,0.94,0.37,1.56,0.89,0.35,0.11999999999999988,0.04999999999999993,0.020000000000000018
RAND HIE visits,minimax_randhie_schema_budgetgrid,3,100,0.8,1.5,0.875,0.3249999999999999,1.3125,0.825,0.3375,0.1875,0.050000000000000044,-0.012500000000000122
RAND HIE visits,minimax_randhie_schema_budgetgrid,3,100,0.9,1.675,0.925,0.3625,1.5625,0.9,0.3375,0.11250000000000004,0.025000000000000022,0.024999999999999967
RAND HIE visits,minimax_randhie_schema_budgetgrid,3,120,0.8,1.7166666666666666,0.9166666666666666,0.3666666666666667,1.3833333333333333,0.7833333333333333,0.3333333333333333,0.33333333333333326,0.1333333333333333,0.03333333333333338
RAND HIE visits,minimax_randhie_schema_budgetgrid,3,120,0.9,1.7166666666666666,0.9166666666666666,0.3666666666666667,1.6833333333333331,0.9166666666666666,0.3166666666666666,0.03333333333333344,0.0,0.0500000000000001
RAND HIE visits,minimax_randhie_schema_budgetgrid,3,140,0.8,1.7,0.875,0.425,1.325,0.775,0.4,0.375,0.09999999999999998,0.024999999999999967
RAND HIE visits,minimax_randhie_schema_budgetgrid,3,140,0.9,1.7,0.875,0.425,1.725,0.9,0.4,-0.025000000000000133,-0.025000000000000022,0.024999999999999967
RAND HIE visits,minimax_randhie_schema_budgetgrid,4,30,0.8,1.5266666666666666,0.8666666666666667,0.3399999999999999,1.7933333333333332,0.94,0.52,-0.2666666666666666,-0.07333333333333325,-0.1800000000000001
