run_label,experiment_id,dataset_id,task_id,seed,budget,coverage_target,method_family,frontier_status,frontier_method,frontier_set_size,coverage,point_risk,n_methods,n_valid_methods
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,120,0.9,llm_prompt_policy_frontier,attained,cached_llm_star98_calibrated_persona,1.7875,0.9375,0.375,4,3
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,120,0.9,overall_frontier,attained,gradient_boosting_probability_conformal,1.1875,0.8875,0.1624999999999999,8,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,120,0.9,reference,attained,gradient_boosting_probability_conformal,1.1875,0.8875,0.1624999999999999,4,1
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,140,0.8,llm_cached,attained,cached_llm_star98_calibrated_persona,1.7833333333333334,0.9166666666666666,0.4,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,140,0.8,llm_fixed_prompt_frontier,attained,cached_llm_star98_calibrated_persona,1.7833333333333334,0.9166666666666666,0.4,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,140,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_star98_opt_rank1_seed_calibrated_persona,1.6333333333333333,0.85,0.4,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,140,0.8,llm_prompt_policy_frontier,attained,cached_llm_promptopt_star98_opt_rank1_seed_calibrated_persona,1.6333333333333333,0.85,0.4,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,140,0.8,overall_frontier,attained,calibrated_probability_conformal,0.9666666666666668,0.8,0.1833333333333333,8,7
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,140,0.8,reference,attained,calibrated_probability_conformal,0.9666666666666668,0.8,0.1833333333333333,4,3
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,140,0.9,llm_cached,attained,cached_llm_star98_calibrated_persona,1.7833333333333334,0.9166666666666666,0.4,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,140,0.9,llm_fixed_prompt_frontier,attained,cached_llm_star98_calibrated_persona,1.7833333333333334,0.9166666666666666,0.4,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,140,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_star98_opt_rank2_gen1_minimal_context_persona,1.9,1.0,0.4,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,140,0.9,llm_prompt_policy_frontier,attained,cached_llm_star98_calibrated_persona,1.7833333333333334,0.9166666666666666,0.4,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,140,0.9,overall_frontier,attained,cached_llm_star98_calibrated_persona,1.7833333333333334,0.9166666666666666,0.4,8,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,140,0.9,reference,no_valid_method,,,,,4,0
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,160,0.8,llm_cached,attained,cached_llm_star98_calibrated_persona,1.775,0.9,0.4499999999999999,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,160,0.8,llm_fixed_prompt_frontier,attained,cached_llm_star98_calibrated_persona,1.775,0.9,0.4499999999999999,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,160,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_star98_opt_rank1_seed_calibrated_persona,1.625,0.825,0.4499999999999999,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,160,0.8,llm_prompt_policy_frontier,attained,cached_llm_promptopt_star98_opt_rank1_seed_calibrated_persona,1.625,0.825,0.4499999999999999,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,160,0.8,overall_frontier,attained,random_forest_probability_conformal,1.05,0.775,0.275,8,5
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,160,0.8,reference,attained,random_forest_probability_conformal,1.05,0.775,0.275,4,1
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,160,0.9,llm_cached,attained,cached_llm_star98_calibrated_persona,1.775,0.9,0.4499999999999999,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,160,0.9,llm_fixed_prompt_frontier,attained,cached_llm_star98_calibrated_persona,1.775,0.9,0.4499999999999999,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,160,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_star98_opt_rank2_gen1_minimal_context_persona,1.875,1.0,0.4499999999999999,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,160,0.9,llm_prompt_policy_frontier,attained,cached_llm_star98_calibrated_persona,1.775,0.9,0.4499999999999999,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,160,0.9,overall_frontier,attained,cached_llm_star98_calibrated_persona,1.775,0.9,0.4499999999999999,8,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,9,160,0.9,reference,no_valid_method,,,,,4,0
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,30,0.8,llm_cached,attained,cached_llm_star98_calibrated_persona,1.741176470588235,0.9294117647058824,0.3470588235294117,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,30,0.8,llm_fixed_prompt_frontier,attained,cached_llm_star98_calibrated_persona,1.741176470588235,0.9294117647058824,0.3470588235294117,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,30,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_star98_opt_rank1_seed_calibrated_persona,1.7352941176470589,0.8941176470588236,0.3411764705882353,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,30,0.8,llm_prompt_policy_frontier,attained,cached_llm_promptopt_star98_opt_rank1_seed_calibrated_persona,1.7352941176470589,0.8941176470588236,0.3411764705882353,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,30,0.8,overall_frontier,attained,calibrated_probability_conformal,1.3235294117647058,0.9117647058823528,0.2294117647058823,8,8
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,30,0.8,reference,attained,calibrated_probability_conformal,1.3235294117647058,0.9117647058823528,0.2294117647058823,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,40,0.8,llm_cached,attained,cached_llm_star98_calibrated_persona,1.73125,0.925,0.34375,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,40,0.8,llm_fixed_prompt_frontier,attained,cached_llm_star98_calibrated_persona,1.73125,0.925,0.34375,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,40,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_star98_opt_rank1_seed_calibrated_persona,1.725,0.8875,0.3375,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,40,0.8,llm_prompt_policy_frontier,attained,cached_llm_promptopt_star98_opt_rank1_seed_calibrated_persona,1.725,0.8875,0.3375,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,40,0.8,overall_frontier,attained,random_forest_probability_conformal,1.0375,0.8,0.21875,8,8
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,40,0.8,reference,attained,random_forest_probability_conformal,1.0375,0.8,0.21875,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,40,0.9,llm_cached,attained,cached_llm_star98_calibrated_persona,1.73125,0.925,0.34375,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,40,0.9,llm_fixed_prompt_frontier,attained,cached_llm_star98_calibrated_persona,1.73125,0.925,0.34375,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,40,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_star98_opt_rank1_seed_calibrated_persona,1.725,0.8875,0.3375,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,40,0.9,llm_prompt_policy_frontier,attained,cached_llm_promptopt_star98_opt_rank1_seed_calibrated_persona,1.725,0.8875,0.3375,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,40,0.9,overall_frontier,attained,gradient_boosting_probability_conformal,1.4375,0.95,0.2937499999999999,8,7
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,40,0.9,reference,attained,gradient_boosting_probability_conformal,1.4375,0.95,0.2937499999999999,4,3
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,60,0.8,llm_cached,attained,cached_llm_star98_calibrated_persona,1.7,0.9142857142857144,0.3357142857142857,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,60,0.8,llm_fixed_prompt_frontier,attained,cached_llm_star98_calibrated_persona,1.7,0.9142857142857144,0.3357142857142857,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,60,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_star98_opt_rank1_seed_calibrated_persona,1.7,0.8785714285714286,0.3285714285714286,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,60,0.8,llm_prompt_policy_frontier,attained,cached_llm_promptopt_star98_opt_rank1_seed_calibrated_persona,1.7,0.8785714285714286,0.3285714285714286,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,60,0.8,overall_frontier,attained,calibrated_probability_conformal,1.0642857142857145,0.8428571428571429,0.2071428571428571,8,7
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,60,0.8,reference,attained,calibrated_probability_conformal,1.0642857142857145,0.8428571428571429,0.2071428571428571,4,3
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,60,0.9,llm_cached,attained,cached_llm_star98_calibrated_persona,1.7,0.9142857142857144,0.3357142857142857,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,60,0.9,llm_fixed_prompt_frontier,attained,cached_llm_star98_calibrated_persona,1.7,0.9142857142857144,0.3357142857142857,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,60,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_star98_opt_rank2_gen1_minimal_context_persona,1.9,1.0,0.3357142857142857,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,60,0.9,llm_prompt_policy_frontier,attained,cached_llm_star98_calibrated_persona,1.7,0.9142857142857144,0.3357142857142857,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,60,0.9,overall_frontier,attained,random_forest_probability_conformal,1.6,0.9785714285714284,0.2785714285714286,8,8
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,60,0.9,reference,attained,random_forest_probability_conformal,1.6,0.9785714285714284,0.2785714285714286,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,80,0.8,llm_cached,attained,cached_llm_star98_calibrated_persona,1.675,0.9083333333333332,0.3249999999999999,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,80,0.8,llm_fixed_prompt_frontier,attained,cached_llm_star98_calibrated_persona,1.675,0.9083333333333332,0.3249999999999999,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,80,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_star98_opt_rank1_seed_calibrated_persona,1.6916666666666669,0.8833333333333333,0.3166666666666666,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,80,0.8,llm_prompt_policy_frontier,attained,cached_llm_star98_calibrated_persona,1.675,0.9083333333333332,0.3249999999999999,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,80,0.8,overall_frontier,attained,cached_llm_star98_calibrated_persona,1.675,0.9083333333333332,0.3249999999999999,8,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,80,0.8,reference,no_valid_method,,,,,4,0
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,80,0.9,llm_cached,attained,cached_llm_star98_calibrated_persona,1.675,0.9083333333333332,0.3249999999999999,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,80,0.9,llm_fixed_prompt_frontier,attained,cached_llm_star98_calibrated_persona,1.675,0.9083333333333332,0.3249999999999999,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,80,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_star98_opt_rank1_seed_calibrated_persona,1.6916666666666669,0.8833333333333333,0.3166666666666666,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,80,0.9,llm_prompt_policy_frontier,attained,cached_llm_star98_calibrated_persona,1.675,0.9083333333333332,0.3249999999999999,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,80,0.9,overall_frontier,attained,cached_llm_star98_calibrated_persona,1.675,0.9083333333333332,0.3249999999999999,8,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,80,0.9,reference,no_valid_method,,,,,4,0
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,100,0.8,llm_cached,attained,cached_llm_star98_calibrated_persona,1.7,0.92,0.3199999999999999,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,100,0.8,llm_fixed_prompt_frontier,attained,cached_llm_star98_calibrated_persona,1.7,0.92,0.3199999999999999,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,100,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_star98_opt_rank1_seed_calibrated_persona,1.7,0.89,0.31,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,100,0.8,llm_prompt_policy_frontier,attained,cached_llm_promptopt_star98_opt_rank1_seed_calibrated_persona,1.7,0.89,0.31,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,100,0.8,overall_frontier,attained,cached_llm_promptopt_star98_opt_rank1_seed_calibrated_persona,1.7,0.89,0.31,8,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,100,0.8,reference,no_valid_method,,,,,4,0
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,100,0.9,llm_cached,attained,cached_llm_star98_calibrated_persona,1.7,0.92,0.3199999999999999,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,100,0.9,llm_fixed_prompt_frontier,attained,cached_llm_star98_calibrated_persona,1.7,0.92,0.3199999999999999,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,100,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_star98_opt_rank2_gen1_minimal_context_persona,1.87,1.0,0.3199999999999999,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,100,0.9,llm_prompt_policy_frontier,attained,cached_llm_star98_calibrated_persona,1.7,0.92,0.3199999999999999,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,100,0.9,overall_frontier,attained,gradient_boosting_probability_conformal,1.21,0.9,0.1899999999999999,8,5
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,100,0.9,reference,attained,gradient_boosting_probability_conformal,1.21,0.9,0.1899999999999999,4,1
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,120,0.8,llm_cached,attained,cached_llm_star98_calibrated_persona,1.725,0.9,0.3625,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,120,0.8,llm_fixed_prompt_frontier,attained,cached_llm_star98_calibrated_persona,1.725,0.9,0.3625,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,120,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_star98_opt_rank1_seed_calibrated_persona,1.7375,0.8625,0.3625,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,120,0.8,llm_prompt_policy_frontier,attained,cached_llm_star98_calibrated_persona,1.725,0.9,0.3625,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,120,0.8,overall_frontier,attained,calibrated_probability_conformal,1.0125,0.7875,0.2125,8,8
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,120,0.8,reference,attained,calibrated_probability_conformal,1.0125,0.7875,0.2125,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,120,0.9,llm_cached,attained,cached_llm_star98_original_persona,1.9875,1.0,0.3125,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,120,0.9,llm_fixed_prompt_frontier,attained,cached_llm_star98_original_persona,1.9875,1.0,0.3125,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,120,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_star98_opt_rank2_gen1_minimal_context_persona,1.9,1.0,0.3625,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,120,0.9,llm_prompt_policy_frontier,attained,cached_llm_promptopt_star98_opt_rank2_gen1_minimal_context_persona,1.9,1.0,0.3625,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,120,0.9,overall_frontier,attained,random_forest_probability_conformal,1.275,0.875,0.2624999999999999,8,8
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,120,0.9,reference,attained,random_forest_probability_conformal,1.275,0.875,0.2624999999999999,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,140,0.8,llm_cached,attained,cached_llm_star98_calibrated_persona,1.6666666666666667,0.9,0.3166666666666666,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,140,0.8,llm_fixed_prompt_frontier,attained,cached_llm_star98_calibrated_persona,1.6666666666666667,0.9,0.3166666666666666,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,140,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_star98_opt_rank1_seed_calibrated_persona,1.6833333333333331,0.8666666666666667,0.3166666666666666,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,140,0.8,llm_prompt_policy_frontier,attained,cached_llm_star98_calibrated_persona,1.6666666666666667,0.9,0.3166666666666666,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,140,0.8,overall_frontier,attained,gradient_boosting_probability_conformal,1.0,0.8,0.1999999999999999,8,6
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,140,0.8,reference,attained,gradient_boosting_probability_conformal,1.0,0.8,0.1999999999999999,4,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,140,0.9,llm_cached,attained,cached_llm_star98_original_persona,1.9833333333333332,1.0,0.2833333333333333,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,140,0.9,llm_fixed_prompt_frontier,attained,cached_llm_star98_original_persona,1.9833333333333332,1.0,0.2833333333333333,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,140,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_star98_opt_rank2_gen1_minimal_context_persona,1.8666666666666667,1.0,0.3166666666666666,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,140,0.9,llm_prompt_policy_frontier,attained,cached_llm_promptopt_star98_opt_rank2_gen1_minimal_context_persona,1.8666666666666667,1.0,0.3166666666666666,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,140,0.9,overall_frontier,attained,cached_llm_promptopt_star98_opt_rank2_gen1_minimal_context_persona,1.8666666666666667,1.0,0.3166666666666666,8,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,140,0.9,reference,no_valid_method,,,,,4,0
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,160,0.8,llm_cached,attained,cached_llm_star98_calibrated_persona,1.65,0.875,0.275,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,160,0.8,llm_fixed_prompt_frontier,attained,cached_llm_star98_calibrated_persona,1.65,0.875,0.275,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,160,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_star98_opt_rank1_seed_calibrated_persona,1.725,0.9,0.275,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,160,0.8,llm_prompt_policy_frontier,attained,cached_llm_star98_calibrated_persona,1.65,0.875,0.275,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,160,0.8,overall_frontier,attained,calibrated_probability_conformal,0.95,0.8,0.175,8,7
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,160,0.8,reference,attained,calibrated_probability_conformal,0.95,0.8,0.175,4,3
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,160,0.9,llm_cached,attained,cached_llm_star98_calibrated_persona,1.65,0.875,0.275,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,160,0.9,llm_fixed_prompt_frontier,attained,cached_llm_star98_calibrated_persona,1.65,0.875,0.275,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,160,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_star98_opt_rank1_seed_calibrated_persona,1.725,0.9,0.275,2,2
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,160,0.9,llm_prompt_policy_frontier,attained,cached_llm_star98_calibrated_persona,1.65,0.875,0.275,4,4
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,160,0.9,overall_frontier,attained,random_forest_probability_conformal,1.225,0.925,0.175,8,5
minimax_star98_schema_budgetgrid,E14B,real_star98_education,star98_majority_above_benchmark,10,160,0.9,reference,attained,random_forest_probability_conformal,1.225,0.925,0.175,4,1
minimax_fertility_schema_budgetgrid,E16B,real_fertility_demography,fertility_2011_below_replacement,1,30,0.8,llm_cached,attained,cached_llm_fertility_calibrated_persona,1.8,0.9,0.6083333333333334,2,2
minimax_fertility_schema_budgetgrid,E16B,real_fertility_demography,fertility_2011_below_replacement,1,30,0.8,llm_fixed_prompt_frontier,attained,cached_llm_fertility_calibrated_persona,1.8,0.9,0.6083333333333334,2,2
minimax_fertility_schema_budgetgrid,E16B,real_fertility_demography,fertility_2011_below_replacement,1,30,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_fertility_opt_rank1_seed_transition_stage,1.575,0.9833333333333332,0.425,2,2
minimax_fertility_schema_budgetgrid,E16B,real_fertility_demography,fertility_2011_below_replacement,1,30,0.8,llm_prompt_policy_frontier,attained,cached_llm_promptopt_fertility_opt_rank1_seed_transition_stage,1.575,0.9833333333333332,0.425,4,4
minimax_fertility_schema_budgetgrid,E16B,real_fertility_demography,fertility_2011_below_replacement,1,30,0.8,overall_frontier,attained,calibrated_probability_conformal,0.9583333333333334,0.8916666666666667,0.0916666666666666,8,8
minimax_fertility_schema_budgetgrid,E16B,real_fertility_demography,fertility_2011_below_replacement,1,30,0.8,reference,attained,calibrated_probability_conformal,0.9583333333333334,0.8916666666666667,0.0916666666666666,4,4
minimax_fertility_schema_budgetgrid,E16B,real_fertility_demography,fertility_2011_below_replacement,1,40,0.8,llm_cached,attained,cached_llm_fertility_original_persona,1.5865384615384617,0.7788461538461539,0.5865384615384616,2,2
minimax_fertility_schema_budgetgrid,E16B,real_fertility_demography,fertility_2011_below_replacement,1,40,0.8,llm_fixed_prompt_frontier,attained,cached_llm_fertility_original_persona,1.5865384615384617,0.7788461538461539,0.5865384615384616,2,2
minimax_fertility_schema_budgetgrid,E16B,real_fertility_demography,fertility_2011_below_replacement,1,40,0.8,llm_prompt_optimized,attained,cached_llm_promptopt_fertility_opt_rank1_seed_transition_stage,1.5818181818181818,0.990909090909091,0.409090909090909,2,2
minimax_fertility_schema_budgetgrid,E16B,real_fertility_demography,fertility_2011_below_replacement,1,40,0.8,llm_prompt_policy_frontier,attained,cached_llm_promptopt_fertility_opt_rank1_seed_transition_stage,1.5818181818181818,0.990909090909091,0.409090909090909,4,4
minimax_fertility_schema_budgetgrid,E16B,real_fertility_demography,fertility_2011_below_replacement,1,40,0.8,overall_frontier,attained,calibrated_probability_conformal,0.8181818181818182,0.8090909090909091,0.0727272727272727,8,8
minimax_fertility_schema_budgetgrid,E16B,real_fertility_demography,fertility_2011_below_replacement,1,40,0.8,reference,attained,calibrated_probability_conformal,0.8181818181818182,0.8090909090909091,0.0727272727272727,4,4
minimax_fertility_schema_budgetgrid,E16B,real_fertility_demography,fertility_2011_below_replacement,1,40,0.9,llm_cached,attained,cached_llm_fertility_original_persona,1.9903846153846156,1.0,0.5865384615384616,2,2
minimax_fertility_schema_budgetgrid,E16B,real_fertility_demography,fertility_2011_below_replacement,1,40,0.9,llm_fixed_prompt_frontier,attained,cached_llm_fertility_original_persona,1.9903846153846156,1.0,0.5865384615384616,2,2
minimax_fertility_schema_budgetgrid,E16B,real_fertility_demography,fertility_2011_below_replacement,1,40,0.9,llm_prompt_optimized,attained,cached_llm_promptopt_fertility_opt_rank1_seed_transition_stage,1.5818181818181818,0.990909090909091,0.409090909090909,2,2
minimax_fertility_schema_budgetgrid,E16B,real_fertility_demography,fertility_2011_below_replacement,1,40,0.9,llm_prompt_policy_frontier,attained,cached_llm_promptopt_fertility_opt_rank1_seed_transition_stage,1.5818181818181818,0.990909090909091,0.409090909090909,4,4
minimax_fertility_schema_budgetgrid,E16B,real_fertility_demography,fertility_2011_below_replacement,1,40,0.9,overall_frontier,attained,calibrated_probability_conformal,1.009090909090909,0.9363636363636364,0.0727272727272727,8,8
