dataset_id,task_id,seed,budget,coverage_target,rank_by_point_risk,rank_by_mean_set_size,rank_disagreement_indicator
real_fair_affairs,fair_any_extramarital_affair,4,40,0.9,calibrated_probability_conformal,random_forest_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,4,60,0.8,cached_llm_fair_calibrated_persona,cached_llm_promptopt_fair_opt_rank1_gen1_focused_demographics,1
real_fair_affairs,fair_any_extramarital_affair,4,60,0.9,cached_llm_fair_calibrated_persona,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,4,80,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,4,80,0.9,calibrated_probability_conformal,cached_llm_fair_original_persona,1
real_fair_affairs,fair_any_extramarital_affair,4,100,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,4,100,0.9,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,4,120,0.8,cached_llm_fair_original_persona,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,4,120,0.9,cached_llm_fair_original_persona,random_forest_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,4,140,0.8,cached_llm_promptopt_fair_opt_rank2_gen1_risk_tiered_calibration,gradient_boosting_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,4,140,0.9,cached_llm_promptopt_fair_opt_rank2_gen1_risk_tiered_calibration,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,5,30,0.8,cached_llm_fair_calibrated_persona,gradient_boosting_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,5,40,0.8,cached_llm_fair_calibrated_persona,random_forest_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,5,40,0.9,cached_llm_fair_calibrated_persona,random_forest_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,5,60,0.8,cached_llm_promptopt_fair_opt_rank2_gen1_risk_tiered_calibration,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,5,60,0.9,cached_llm_promptopt_fair_opt_rank2_gen1_risk_tiered_calibration,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,5,80,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,5,80,0.9,calibrated_probability_conformal,gradient_boosting_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,5,100,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,5,100,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,5,120,0.8,calibrated_probability_conformal,cached_llm_promptopt_fair_opt_rank2_gen1_risk_tiered_calibration,1
real_fair_affairs,fair_any_extramarital_affair,5,120,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,5,140,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,5,140,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,6,30,0.8,cached_llm_fair_calibrated_persona,gradient_boosting_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,6,40,0.8,cached_llm_fair_calibrated_persona,random_forest_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,6,40,0.9,cached_llm_fair_calibrated_persona,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,6,60,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,6,60,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,6,80,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,6,80,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,6,100,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,6,100,0.9,calibrated_probability_conformal,random_forest_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,6,120,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,6,120,0.9,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,6,140,0.8,calibrated_probability_conformal,random_forest_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,6,140,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,7,30,0.8,calibrated_probability_conformal,cached_llm_promptopt_fair_opt_rank2_gen1_risk_tiered_calibration,1
real_fair_affairs,fair_any_extramarital_affair,7,40,0.8,cached_llm_fair_calibrated_persona,cached_llm_fair_original_persona,1
real_fair_affairs,fair_any_extramarital_affair,7,40,0.9,cached_llm_fair_calibrated_persona,gradient_boosting_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,7,60,0.8,calibrated_probability_conformal,cached_llm_promptopt_fair_opt_rank1_gen1_focused_demographics,1
real_fair_affairs,fair_any_extramarital_affair,7,60,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,7,80,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,7,80,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,7,100,0.8,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,7,100,0.9,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,7,120,0.8,calibrated_probability_conformal,gradient_boosting_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,7,120,0.9,calibrated_probability_conformal,random_forest_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,7,140,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,7,140,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,8,30,0.8,cached_llm_fair_calibrated_persona,random_forest_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,8,40,0.8,cached_llm_fair_calibrated_persona,cached_llm_fair_original_persona,1
real_fair_affairs,fair_any_extramarital_affair,8,40,0.9,cached_llm_fair_calibrated_persona,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,8,60,0.8,cached_llm_fair_calibrated_persona,gradient_boosting_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,8,60,0.9,cached_llm_fair_calibrated_persona,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,8,80,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,8,80,0.9,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,8,100,0.8,cached_llm_promptopt_fair_opt_rank2_gen1_risk_tiered_calibration,random_forest_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,8,100,0.9,cached_llm_promptopt_fair_opt_rank2_gen1_risk_tiered_calibration,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,8,120,0.8,calibrated_probability_conformal,random_forest_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,8,120,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,8,140,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,8,140,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,9,30,0.8,cached_llm_promptopt_fair_opt_rank2_gen1_risk_tiered_calibration,random_forest_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,9,40,0.8,cached_llm_promptopt_fair_opt_rank2_gen1_risk_tiered_calibration,cached_llm_promptopt_fair_opt_rank1_gen1_focused_demographics,1
real_fair_affairs,fair_any_extramarital_affair,9,40,0.9,cached_llm_promptopt_fair_opt_rank2_gen1_risk_tiered_calibration,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,9,60,0.8,cached_llm_promptopt_fair_opt_rank2_gen1_risk_tiered_calibration,random_forest_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,9,60,0.9,cached_llm_promptopt_fair_opt_rank2_gen1_risk_tiered_calibration,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,9,80,0.8,random_forest_probability_conformal,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,9,80,0.9,random_forest_probability_conformal,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,9,100,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,9,100,0.9,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,9,120,0.8,calibrated_probability_conformal,random_forest_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,9,120,0.9,calibrated_probability_conformal,random_forest_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,9,140,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,9,140,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,10,30,0.8,cached_llm_fair_calibrated_persona,random_forest_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,10,40,0.8,cached_llm_fair_calibrated_persona,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,10,40,0.9,cached_llm_fair_calibrated_persona,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,10,60,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,10,60,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,10,80,0.8,random_forest_probability_conformal,cached_llm_promptopt_fair_opt_rank1_gen1_focused_demographics,1
real_fair_affairs,fair_any_extramarital_affair,10,80,0.9,random_forest_probability_conformal,calibrated_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,10,100,0.8,random_forest_probability_conformal,random_forest_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,10,100,0.9,random_forest_probability_conformal,gradient_boosting_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,10,120,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fair_affairs,fair_any_extramarital_affair,10,120,0.9,calibrated_probability_conformal,gradient_boosting_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,10,140,0.8,cached_llm_fair_calibrated_persona,random_forest_probability_conformal,1
real_fair_affairs,fair_any_extramarital_affair,10,140,0.9,cached_llm_fair_calibrated_persona,gradient_boosting_probability_conformal,1
