dataset_id,task_id,seed,budget,coverage_target,rank_by_point_risk,rank_by_mean_set_size,rank_disagreement_indicator
real_modechoice_travel,modechoice_chose_car,5,40,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,5,40,0.9,gradient_boosting_probability_conformal,cached_llm_promptopt_modechoice_opt_rank2_gen1_cost_time_income_priority,1
real_modechoice_travel,modechoice_chose_car,5,60,0.8,calibrated_probability_conformal,gradient_boosting_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,5,60,0.9,calibrated_probability_conformal,gradient_boosting_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,5,80,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_modechoice_travel,modechoice_chose_car,5,80,0.9,calibrated_probability_conformal,random_forest_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,5,100,0.8,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_modechoice_travel,modechoice_chose_car,5,100,0.9,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_modechoice_travel,modechoice_chose_car,5,120,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,5,120,0.9,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,6,30,0.8,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,6,40,0.8,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,6,40,0.9,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,6,60,0.8,cached_llm_modechoice_calibrated_persona,gradient_boosting_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,6,60,0.9,cached_llm_modechoice_calibrated_persona,random_forest_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,6,80,0.8,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_modechoice_travel,modechoice_chose_car,6,80,0.9,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_modechoice_travel,modechoice_chose_car,6,100,0.8,calibrated_probability_conformal,gradient_boosting_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,6,100,0.9,calibrated_probability_conformal,random_forest_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,6,120,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,6,120,0.9,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,7,30,0.8,cached_llm_modechoice_calibrated_persona,random_forest_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,7,40,0.8,gradient_boosting_probability_conformal,cached_llm_promptopt_modechoice_opt_rank2_gen1_cost_time_income_priority,1
real_modechoice_travel,modechoice_chose_car,7,40,0.9,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,7,60,0.8,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_modechoice_travel,modechoice_chose_car,7,60,0.9,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,7,80,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,7,80,0.9,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,7,100,0.8,random_forest_probability_conformal,gradient_boosting_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,7,100,0.9,random_forest_probability_conformal,random_forest_probability_conformal,0
real_modechoice_travel,modechoice_chose_car,7,120,0.8,calibrated_probability_conformal,gradient_boosting_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,7,120,0.9,calibrated_probability_conformal,gradient_boosting_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,8,30,0.8,cached_llm_modechoice_calibrated_persona,random_forest_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,8,40,0.8,cached_llm_modechoice_calibrated_persona,gradient_boosting_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,8,40,0.9,cached_llm_modechoice_calibrated_persona,calibrated_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,8,60,0.8,random_forest_probability_conformal,random_forest_probability_conformal,0
real_modechoice_travel,modechoice_chose_car,8,60,0.9,random_forest_probability_conformal,gradient_boosting_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,8,80,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_modechoice_travel,modechoice_chose_car,8,80,0.9,calibrated_probability_conformal,gradient_boosting_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,8,100,0.8,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_modechoice_travel,modechoice_chose_car,8,100,0.9,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,8,120,0.8,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_modechoice_travel,modechoice_chose_car,8,120,0.9,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_modechoice_travel,modechoice_chose_car,9,30,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,9,40,0.8,random_forest_probability_conformal,random_forest_probability_conformal,0
real_modechoice_travel,modechoice_chose_car,9,40,0.9,random_forest_probability_conformal,random_forest_probability_conformal,0
real_modechoice_travel,modechoice_chose_car,9,60,0.8,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_modechoice_travel,modechoice_chose_car,9,60,0.9,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_modechoice_travel,modechoice_chose_car,9,80,0.8,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_modechoice_travel,modechoice_chose_car,9,80,0.9,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,9,100,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,9,100,0.9,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,9,120,0.8,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_modechoice_travel,modechoice_chose_car,9,120,0.9,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,10,30,0.8,random_forest_probability_conformal,random_forest_probability_conformal,0
real_modechoice_travel,modechoice_chose_car,10,40,0.8,calibrated_probability_conformal,random_forest_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,10,40,0.9,calibrated_probability_conformal,random_forest_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,10,60,0.8,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_modechoice_travel,modechoice_chose_car,10,60,0.9,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,10,80,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_modechoice_travel,modechoice_chose_car,10,80,0.9,calibrated_probability_conformal,gradient_boosting_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,10,100,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,10,100,0.9,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,10,120,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_modechoice_travel,modechoice_chose_car,10,120,0.9,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
