dataset_id,task_id,seed,budget,coverage_target,rank_by_point_risk,rank_by_mean_set_size,rank_disagreement_indicator
real_adult_income_openml,adult_income_above_50k,4,40,0.9,calibrated_probability_conformal,extra_trees_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,4,60,0.8,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,calibrated_random_forest_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,4,60,0.9,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,random_forest_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,4,80,0.8,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,random_forest_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,4,80,0.9,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,random_forest_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,4,100,0.8,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,random_forest_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,4,100,0.9,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,calibrated_extra_trees_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,4,120,0.8,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,calibrated_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,4,120,0.9,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,calibrated_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,4,140,0.8,catboost_probability_conformal,calibrated_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,4,140,0.9,catboost_probability_conformal,calibrated_random_forest_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,5,30,0.8,cached_llm_adult_original_persona,calibrated_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,5,40,0.8,cached_llm_adult_original_persona,cached_llm_adult_original_persona,0
real_adult_income_openml,adult_income_above_50k,5,40,0.9,cached_llm_adult_original_persona,gradient_boosting_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,5,60,0.8,cached_llm_adult_original_persona,calibrated_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,5,60,0.9,cached_llm_adult_original_persona,extra_trees_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,5,80,0.8,cached_llm_adult_original_persona,cached_llm_adult_calibrated_persona,1
real_adult_income_openml,adult_income_above_50k,5,80,0.9,cached_llm_adult_original_persona,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1
real_adult_income_openml,adult_income_above_50k,5,100,0.8,cached_llm_adult_original_persona,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,1
real_adult_income_openml,adult_income_above_50k,5,100,0.9,cached_llm_adult_original_persona,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1
real_adult_income_openml,adult_income_above_50k,5,120,0.8,cached_llm_adult_original_persona,cached_llm_adult_original_persona,0
real_adult_income_openml,adult_income_above_50k,5,120,0.9,cached_llm_adult_original_persona,xgboost_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,5,140,0.8,lightgbm_probability_conformal,calibrated_random_forest_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,5,140,0.9,lightgbm_probability_conformal,calibrated_extra_trees_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,6,30,0.8,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,cached_llm_adult_original_persona,1
real_adult_income_openml,adult_income_above_50k,6,40,0.8,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,cached_llm_adult_original_persona,1
real_adult_income_openml,adult_income_above_50k,6,40,0.9,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,random_forest_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,6,60,0.8,catboost_probability_conformal,extra_trees_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,6,60,0.9,catboost_probability_conformal,calibrated_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,6,80,0.8,random_forest_probability_conformal,gradient_boosting_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,6,80,0.9,random_forest_probability_conformal,gradient_boosting_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,6,100,0.8,cached_llm_adult_original_persona,catboost_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,6,100,0.9,cached_llm_adult_original_persona,cached_llm_adult_calibrated_persona,1
real_adult_income_openml,adult_income_above_50k,6,120,0.8,lightgbm_probability_conformal,calibrated_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,6,120,0.9,lightgbm_probability_conformal,extra_trees_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,6,140,0.8,lightgbm_probability_conformal,catboost_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,6,140,0.9,lightgbm_probability_conformal,calibrated_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,7,30,0.8,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,cached_llm_adult_original_persona,1
real_adult_income_openml,adult_income_above_50k,7,40,0.8,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,calibrated_extra_trees_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,7,40,0.9,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,calibrated_random_forest_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,7,60,0.8,cached_llm_adult_original_persona,calibrated_random_forest_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,7,60,0.9,cached_llm_adult_original_persona,cached_llm_adult_calibrated_persona,1
real_adult_income_openml,adult_income_above_50k,7,80,0.8,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,7,80,0.9,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_adult_income_openml,adult_income_above_50k,7,100,0.8,cached_llm_adult_original_persona,calibrated_extra_trees_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,7,100,0.9,cached_llm_adult_original_persona,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1
real_adult_income_openml,adult_income_above_50k,7,120,0.8,cached_llm_adult_original_persona,cached_llm_adult_original_persona,0
real_adult_income_openml,adult_income_above_50k,7,120,0.9,cached_llm_adult_original_persona,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1
real_adult_income_openml,adult_income_above_50k,7,140,0.8,calibrated_probability_conformal,lightgbm_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,7,140,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_adult_income_openml,adult_income_above_50k,8,30,0.8,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,cached_llm_adult_original_persona,1
real_adult_income_openml,adult_income_above_50k,8,40,0.8,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,xgboost_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,8,40,0.9,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,gradient_boosting_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,8,60,0.8,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,xgboost_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,8,60,0.9,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,cached_llm_adult_original_persona,1
real_adult_income_openml,adult_income_above_50k,8,80,0.8,calibrated_random_forest_probability_conformal,cached_llm_adult_original_persona,1
real_adult_income_openml,adult_income_above_50k,8,80,0.9,calibrated_random_forest_probability_conformal,cached_llm_adult_calibrated_persona,1
real_adult_income_openml,adult_income_above_50k,8,100,0.8,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,cached_llm_adult_original_persona,1
real_adult_income_openml,adult_income_above_50k,8,100,0.9,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,calibrated_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,8,120,0.8,calibrated_random_forest_probability_conformal,hist_gradient_boosting_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,8,120,0.9,calibrated_random_forest_probability_conformal,random_forest_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,8,140,0.8,calibrated_random_forest_probability_conformal,calibrated_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,8,140,0.9,calibrated_random_forest_probability_conformal,hist_gradient_boosting_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,9,30,0.8,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,0
real_adult_income_openml,adult_income_above_50k,9,40,0.8,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1
real_adult_income_openml,adult_income_above_50k,9,40,0.9,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,cached_llm_adult_original_persona,1
real_adult_income_openml,adult_income_above_50k,9,60,0.8,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,calibrated_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,9,60,0.9,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,random_forest_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,9,80,0.8,cached_llm_adult_original_persona,calibrated_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,9,80,0.9,cached_llm_adult_original_persona,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1
real_adult_income_openml,adult_income_above_50k,9,100,0.8,catboost_probability_conformal,cached_llm_adult_calibrated_persona,1
real_adult_income_openml,adult_income_above_50k,9,100,0.9,catboost_probability_conformal,cached_llm_promptopt_adult_opt_rank2_seed_employment_income_first,1
real_adult_income_openml,adult_income_above_50k,9,120,0.8,catboost_probability_conformal,xgboost_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,9,120,0.9,catboost_probability_conformal,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,1
real_adult_income_openml,adult_income_above_50k,9,140,0.8,catboost_probability_conformal,calibrated_extra_trees_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,9,140,0.9,catboost_probability_conformal,calibrated_probability_conformal,1
real_adult_income_openml,adult_income_above_50k,10,30,0.8,cached_llm_promptopt_adult_opt_rank1_seed_calibrated_persona,calibrated_random_forest_probability_conformal,1
