dataset_id,task_id,seed,budget,coverage_target,rank_by_point_risk,rank_by_mean_set_size,rank_disagreement_indicator
real_fertility_demography,fertility_2011_below_replacement,6,30,0.8,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,6,40,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,6,40,0.9,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_fertility_demography,fertility_2011_below_replacement,6,60,0.8,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,6,60,0.9,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_fertility_demography,fertility_2011_below_replacement,6,80,0.8,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,6,80,0.9,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,6,100,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,6,100,0.9,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,7,30,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,7,40,0.8,random_forest_probability_conformal,gradient_boosting_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,7,40,0.9,random_forest_probability_conformal,gradient_boosting_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,7,60,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,7,60,0.9,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,7,80,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,7,80,0.9,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,7,100,0.8,calibrated_probability_conformal,random_forest_probability_conformal,1
real_fertility_demography,fertility_2011_below_replacement,7,100,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_fertility_demography,fertility_2011_below_replacement,8,30,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
