dataset_id,task_id,seed,budget,coverage_target,rank_by_point_risk,rank_by_mean_set_size,rank_disagreement_indicator
real_star98_education,star98_majority_above_benchmark,4,60,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,4,60,0.9,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,4,80,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,4,80,0.9,calibrated_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,4,100,0.8,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,4,100,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,4,120,0.8,random_forest_probability_conformal,calibrated_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,4,120,0.9,random_forest_probability_conformal,calibrated_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,4,140,0.8,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,4,140,0.9,gradient_boosting_probability_conformal,calibrated_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,4,160,0.8,random_forest_probability_conformal,random_forest_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,4,160,0.9,random_forest_probability_conformal,calibrated_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,5,30,0.8,calibrated_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,5,40,0.8,random_forest_probability_conformal,random_forest_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,5,40,0.9,random_forest_probability_conformal,random_forest_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,5,60,0.8,random_forest_probability_conformal,gradient_boosting_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,5,60,0.9,random_forest_probability_conformal,gradient_boosting_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,5,80,0.8,calibrated_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,5,80,0.9,calibrated_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,5,100,0.8,calibrated_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,5,100,0.9,calibrated_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,5,120,0.8,calibrated_probability_conformal,gradient_boosting_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,5,120,0.9,calibrated_probability_conformal,calibrated_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,5,140,0.8,random_forest_probability_conformal,gradient_boosting_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,5,140,0.9,random_forest_probability_conformal,gradient_boosting_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,5,160,0.8,calibrated_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,5,160,0.9,calibrated_probability_conformal,gradient_boosting_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,6,30,0.8,gradient_boosting_probability_conformal,random_forest_probability_conformal,1
real_star98_education,star98_majority_above_benchmark,6,40,0.8,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
real_star98_education,star98_majority_above_benchmark,6,40,0.9,gradient_boosting_probability_conformal,gradient_boosting_probability_conformal,0
